peak_1	h_1	k_1	l_1	peak_2	h_2	k_2	l_2	peak_3	h_3	k_3	l_3	peak_4	h_4	k_4	l_4	peak_5	h_5	k_5	l_5	peak_6	h_6	k_6	l_6	space_group	Space_code
2.243072	1.0	0.0	1.0	2.343	0.0	0.0	2.0	2.554775	1.0	0.0	0.0	0.821343	2.0	1.0	3.0	0.800365	3.0	0.0	2.0	1.248247	1.0	1.0	2.0	P6_3mmc	0
2.320725	1.0	1.0	0.0	0.773575	4.0	1.0	1.0	0.773575	3.0	3.0	0.0	1.339871	2.0	1.0	1.0	0.877151	3.0	2.0	1.0	1.641	2.0	0.0	0.0	Im3m	8
2.36	0.0	0.0	2.0	2.572095	1.0	0.0	0.0	1.256878	1.0	1.0	2.0	0.805836	3.0	0.0	2.0	1.485	1.0	1.0	0.0	1.738927	1.0	0.0	2.0	P6_3mmc	0
2.242413	1.0	0.0	1.0	2.34	0.0	0.0	2.0	2.554775	1.0	0.0	0.0	0.800245	3.0	0.0	2.0	1.247793	1.0	1.0	2.0	1.33141	1.0	0.0	3.0	P6_3mmc	0
2.243072	1.0	0.0	1.0	2.343	0.0	0.0	2.0	2.554775	1.0	0.0	0.0	0.821343	2.0	1.0	3.0	0.800365	3.0	0.0	2.0	1.248247	1.0	1.0	2.0	P6_3mmc	0
6.25	0.0	0.0	2.0	2.297477	1.0	0.0	3.0	0.770459	2.0	2.0	4.0	1.851054	1.0	0.0	5.0	2.689462	1.0	0.0	1.0	2.753961	1.0	0.0	0.0	P6_3mmc	0
6.1615	0.0	0.0	2.0	2.274086	1.0	0.0	3.0	1.829614	1.0	0.0	5.0	2.666076	1.0	0.0	1.0	0.783652	3.0	0.0	8.0	2.730751	1.0	0.0	0.0	P6_3mmc	0
0.770448	-2.0	-1.0	-16.0	0.770448	2.0	1.0	16.0	6.163333	0.0	0.0	-3.0	6.163333	0.0	0.0	3.0	0.770417	0.0	0.0	24.0	0.770417	0.0	0.0	-24.0	R3m	7
2.237851	1.0	1.0	0.0	0.845828	3.0	2.0	1.0	1.292024	2.0	1.0	1.0	1.000798	3.0	1.0	0.0	1.5824	2.0	0.0	0.0	1.118926	2.0	2.0	0.0	Im3m	8
2.239549	1.0	1.0	0.0	0.84647	3.0	2.0	1.0	1.293004	2.0	1.0	1.0	1.001557	3.0	1.0	0.0	1.5836	2.0	0.0	0.0	1.119774	2.0	2.0	0.0	Im3m	8
2.243721	1.0	1.0	0.0	0.848047	3.0	2.0	1.0	1.295413	2.0	1.0	1.0	1.003422	3.0	1.0	0.0	1.58655	2.0	0.0	0.0	1.12186	2.0	2.0	0.0	Im3m	8
2.244215	1.0	1.0	0.0	0.848234	3.0	2.0	1.0	1.295698	2.0	1.0	1.0	1.003644	3.0	1.0	0.0	1.5869	2.0	0.0	0.0	1.122108	2.0	2.0	0.0	Im3m	8
2.246832	1.0	1.0	0.0	0.849223	3.0	2.0	1.0	1.297209	2.0	1.0	1.0	1.004814	3.0	1.0	0.0	1.58875	2.0	0.0	0.0	1.123416	2.0	2.0	0.0	Im3m	8
2.248882	1.0	1.0	0.0	0.849998	3.0	2.0	1.0	1.298393	2.0	1.0	1.0	1.005731	3.0	1.0	0.0	1.5902	2.0	0.0	0.0	1.124441	2.0	2.0	0.0	Im3m	8
2.250155	1.0	1.0	0.0	0.850479	3.0	2.0	1.0	1.299128	2.0	1.0	1.0	1.0063	3.0	1.0	0.0	1.5911	2.0	0.0	0.0	1.125078	2.0	2.0	0.0	Im3m	8
2.251216	1.0	1.0	0.0	0.85088	3.0	2.0	1.0	1.29974	2.0	1.0	1.0	1.006774	3.0	1.0	0.0	1.59185	2.0	0.0	0.0	1.125608	2.0	2.0	0.0	Im3m	8
2.250297	1.0	1.0	0.0	0.850532	3.0	2.0	1.0	1.299209	2.0	1.0	1.0	1.006363	3.0	1.0	0.0	1.5912	2.0	0.0	0.0	1.125148	2.0	2.0	0.0	Im3m	8
2.253266	1.0	1.0	0.0	0.851655	3.0	2.0	1.0	1.300924	2.0	1.0	1.0	1.007691	3.0	1.0	0.0	1.5933	2.0	0.0	0.0	1.126633	2.0	2.0	0.0	Im3m	8
2.25659	1.0	1.0	0.0	0.852911	3.0	2.0	1.0	1.302843	2.0	1.0	1.0	1.009178	3.0	1.0	0.0	1.59565	2.0	0.0	0.0	1.128295	2.0	2.0	0.0	Im3m	8
2.256236	1.0	1.0	0.0	0.852777	3.0	2.0	1.0	1.302639	2.0	1.0	1.0	1.00902	3.0	1.0	0.0	1.5954	2.0	0.0	0.0	1.128118	2.0	2.0	0.0	Im3m	8
2.257509	1.0	1.0	0.0	0.853258	3.0	2.0	1.0	1.303373	2.0	1.0	1.0	1.009589	3.0	1.0	0.0	1.5963	2.0	0.0	0.0	1.128755	2.0	2.0	0.0	Im3m	8
2.258923	1.0	1.0	0.0	0.853793	3.0	2.0	1.0	1.30419	2.0	1.0	1.0	1.010221	3.0	1.0	0.0	1.5973	2.0	0.0	0.0	1.129462	2.0	2.0	0.0	Im3m	8
2.261257	1.0	1.0	0.0	0.854675	3.0	2.0	1.0	1.305537	2.0	1.0	1.0	1.011265	3.0	1.0	0.0	1.59895	2.0	0.0	0.0	1.130628	2.0	2.0	0.0	Im3m	8
2.26458	1.0	1.0	0.0	0.855931	3.0	2.0	1.0	1.307456	2.0	1.0	1.0	1.012751	3.0	1.0	0.0	1.6013	2.0	0.0	0.0	1.13229	2.0	2.0	0.0	Im3m	8
2.268328	1.0	1.0	0.0	0.857347	3.0	2.0	1.0	1.30962	2.0	1.0	1.0	1.014427	3.0	1.0	0.0	1.60395	2.0	0.0	0.0	1.134164	2.0	2.0	0.0	Im3m	8
2.269388	1.0	1.0	0.0	0.857748	3.0	2.0	1.0	1.310232	2.0	1.0	1.0	1.014901	3.0	1.0	0.0	1.6047	2.0	0.0	0.0	1.134694	2.0	2.0	0.0	Im3m	8
2.270944	1.0	1.0	0.0	0.858336	3.0	2.0	1.0	1.31113	2.0	1.0	1.0	1.015597	3.0	1.0	0.0	1.6058	2.0	0.0	0.0	1.135472	2.0	2.0	0.0	Im3m	8
2.272217	1.0	1.0	0.0	0.858817	3.0	2.0	1.0	1.311865	2.0	1.0	1.0	1.016166	3.0	1.0	0.0	1.6067	2.0	0.0	0.0	1.136108	2.0	2.0	0.0	Im3m	8
2.274409	1.0	1.0	0.0	0.859646	3.0	2.0	1.0	1.313131	2.0	1.0	1.0	1.017147	3.0	1.0	0.0	1.60825	2.0	0.0	0.0	1.137204	2.0	2.0	0.0	Im3m	8
2.278227	1.0	1.0	0.0	0.861089	3.0	2.0	1.0	1.315335	2.0	1.0	1.0	1.018854	3.0	1.0	0.0	1.61095	2.0	0.0	0.0	1.139114	2.0	2.0	0.0	Im3m	8
2.279571	1.0	1.0	0.0	0.861597	3.0	2.0	1.0	1.316111	2.0	1.0	1.0	1.019455	3.0	1.0	0.0	1.6119	2.0	0.0	0.0	1.139785	2.0	2.0	0.0	Im3m	8
2.282187	1.0	1.0	0.0	0.862586	3.0	2.0	1.0	1.317621	2.0	1.0	1.0	1.020625	3.0	1.0	0.0	1.61375	2.0	0.0	0.0	1.141094	2.0	2.0	0.0	Im3m	8
2.286218	1.0	1.0	0.0	0.864109	3.0	2.0	1.0	1.319948	2.0	1.0	1.0	1.022428	3.0	1.0	0.0	1.6166	2.0	0.0	0.0	1.143109	2.0	2.0	0.0	Im3m	8
2.288056	1.0	1.0	0.0	0.864804	3.0	2.0	1.0	1.32101	2.0	1.0	1.0	1.02325	3.0	1.0	0.0	1.6179	2.0	0.0	0.0	1.144028	2.0	2.0	0.0	Im3m	8
2.283955	1.0	1.0	0.0	0.863254	3.0	2.0	1.0	1.318642	2.0	1.0	1.0	1.021416	3.0	1.0	0.0	1.615	2.0	0.0	0.0	1.141977	2.0	2.0	0.0	Im3m	8
2.280278	1.0	1.0	0.0	0.861864	3.0	2.0	1.0	1.316519	2.0	1.0	1.0	1.019771	3.0	1.0	0.0	1.6124	2.0	0.0	0.0	1.140139	2.0	2.0	0.0	Im3m	8
2.27448	1.0	1.0	0.0	0.859672	3.0	2.0	1.0	1.313171	2.0	1.0	1.0	1.017178	3.0	1.0	0.0	1.6083	2.0	0.0	0.0	1.13724	2.0	2.0	0.0	Im3m	8
2.272005	1.0	1.0	0.0	0.858737	3.0	2.0	1.0	1.311743	2.0	1.0	1.0	1.016071	3.0	1.0	0.0	1.60655	2.0	0.0	0.0	1.136002	2.0	2.0	0.0	Im3m	8
2.269742	1.0	1.0	0.0	0.857882	3.0	2.0	1.0	1.310436	2.0	1.0	1.0	1.015059	3.0	1.0	0.0	1.60495	2.0	0.0	0.0	1.134871	2.0	2.0	0.0	Im3m	8
2.268893	1.0	1.0	0.0	0.857561	3.0	2.0	1.0	1.309946	2.0	1.0	1.0	1.01468	3.0	1.0	0.0	1.60435	2.0	0.0	0.0	1.134447	2.0	2.0	0.0	Im3m	8
2.263802	1.0	1.0	0.0	0.855637	3.0	2.0	1.0	1.307007	2.0	1.0	1.0	1.012403	3.0	1.0	0.0	1.60075	2.0	0.0	0.0	1.131901	2.0	2.0	0.0	Im3m	8
2.261257	1.0	1.0	0.0	0.854675	3.0	2.0	1.0	1.305537	2.0	1.0	1.0	1.011265	3.0	1.0	0.0	1.59895	2.0	0.0	0.0	1.130628	2.0	2.0	0.0	Im3m	8
2.258923	1.0	1.0	0.0	0.853793	3.0	2.0	1.0	1.30419	2.0	1.0	1.0	1.010221	3.0	1.0	0.0	1.5973	2.0	0.0	0.0	1.129462	2.0	2.0	0.0	Im3m	8
2.237774	1.0	1.0	0.0	0.845799	3.0	2.0	1.0	1.291979	2.0	1.0	1.0	1.000763	3.0	1.0	0.0	1.582345	2.0	0.0	0.0	1.118887	2.0	2.0	0.0	Im3m	8
2.233255	1.0	1.0	0.0	0.844091	3.0	2.0	1.0	1.289371	2.0	1.0	1.0	0.998742	3.0	1.0	0.0	1.57915	2.0	0.0	0.0	1.116628	2.0	2.0	0.0	Im3m	8
2.230922	1.0	1.0	0.0	0.843209	3.0	2.0	1.0	1.288023	2.0	1.0	1.0	0.997699	3.0	1.0	0.0	1.5775	2.0	0.0	0.0	1.115461	2.0	2.0	0.0	Im3m	8
2.232336	1.0	1.0	0.0	0.843744	3.0	2.0	1.0	1.28884	2.0	1.0	1.0	0.998331	3.0	1.0	0.0	1.5785	2.0	0.0	0.0	1.116168	2.0	2.0	0.0	Im3m	8
2.233043	1.0	1.0	0.0	0.844011	3.0	2.0	1.0	1.289248	2.0	1.0	1.0	0.998647	3.0	1.0	0.0	1.579	2.0	0.0	0.0	1.116522	2.0	2.0	0.0	Im3m	8
2.237851	1.0	1.0	0.0	0.845828	3.0	2.0	1.0	1.292024	2.0	1.0	1.0	1.000798	3.0	1.0	0.0	1.5824	2.0	0.0	0.0	1.118926	2.0	2.0	0.0	Im3m	8
2.456489	1.0	1.0	0.0	0.77681	4.0	2.0	0.0	1.418255	2.0	1.0	1.0	0.928466	3.0	2.0	1.0	0.81883	4.0	1.0	1.0	1.098575	3.0	1.0	0.0	Im3m	8
2.138291	1.0	1.0	0.0	0.808198	3.0	2.0	1.0	1.234543	2.0	1.0	1.0	0.956273	3.0	1.0	0.0	1.512	2.0	0.0	0.0	1.069145	2.0	2.0	0.0	Im3m	8
2.138008	1.0	1.0	0.0	0.808091	3.0	2.0	1.0	1.23438	2.0	1.0	1.0	0.956146	3.0	1.0	0.0	1.5118	2.0	0.0	0.0	1.069004	2.0	2.0	0.0	Im3m	8
2.138362	1.0	1.0	0.0	0.808225	3.0	2.0	1.0	1.234584	2.0	1.0	1.0	0.956304	3.0	1.0	0.0	1.51205	2.0	0.0	0.0	1.069181	2.0	2.0	0.0	Im3m	8
2.149605	1.0	1.0	0.0	0.812474	3.0	2.0	1.0	1.241075	2.0	1.0	1.0	0.961332	3.0	1.0	0.0	1.52	2.0	0.0	0.0	1.074802	2.0	2.0	0.0	Im3m	8
3.57784	1.0	1.0	1.0	3.0985	2.0	0.0	0.0	1.868466	3.0	1.0	1.0	2.19097	2.0	2.0	0.0	0.806781	7.0	3.0	1.0	0.828109	6.0	4.0	2.0	Fm3m	4
3.320788	1.0	0.0	1.0	0.771024	1.0	0.0	9.0	3.545	0.0	0.0	2.0	1.850782	1.0	1.0	2.0	2.000689	1.0	0.0	3.0	3.75855	1.0	0.0	0.0	P6_3mmc	0
3.540139	1.0	1.0	1.0	3.06585	2.0	0.0	0.0	1.848777	3.0	1.0	1.0	2.167883	2.0	2.0	0.0	0.798279	7.0	3.0	1.0	0.819383	6.0	4.0	2.0	Fm3m	4
3.540601	1.0	1.0	1.0	3.06625	2.0	0.0	0.0	1.849018	3.0	1.0	1.0	2.168166	2.0	2.0	0.0	0.798384	7.0	3.0	1.0	0.81949	6.0	4.0	2.0	Fm3m	4
3.541466	1.0	1.0	1.0	3.067	2.0	0.0	0.0	1.849471	3.0	1.0	1.0	2.168696	2.0	2.0	0.0	0.798579	7.0	3.0	1.0	0.81969	6.0	4.0	2.0	Fm3m	4
3.544757	1.0	1.0	1.0	3.06985	2.0	0.0	0.0	1.851189	3.0	1.0	1.0	2.170712	2.0	2.0	0.0	0.799321	7.0	3.0	1.0	0.820452	6.0	4.0	2.0	Fm3m	4
3.541986	1.0	1.0	1.0	3.06745	2.0	0.0	0.0	1.849742	3.0	1.0	1.0	2.169015	2.0	2.0	0.0	0.798696	7.0	3.0	1.0	0.819811	6.0	4.0	2.0	Fm3m	4
3.550011	1.0	1.0	1.0	3.0744	2.0	0.0	0.0	1.853933	3.0	1.0	1.0	2.173929	2.0	2.0	0.0	0.800506	7.0	3.0	1.0	0.821668	6.0	4.0	2.0	Fm3m	4
3.553129	1.0	1.0	1.0	3.0771	2.0	0.0	0.0	1.855561	3.0	1.0	1.0	2.175838	2.0	2.0	0.0	0.801209	7.0	3.0	1.0	0.82239	6.0	4.0	2.0	Fm3m	4
3.55642	1.0	1.0	1.0	3.07995	2.0	0.0	0.0	1.85728	3.0	1.0	1.0	2.177854	2.0	2.0	0.0	0.801951	7.0	3.0	1.0	0.823151	6.0	4.0	2.0	Fm3m	4
3.559942	1.0	1.0	1.0	3.083	2.0	0.0	0.0	1.859119	3.0	1.0	1.0	2.18001	2.0	2.0	0.0	0.77075	8.0	0.0	0.0	0.802745	7.0	3.0	1.0	Fm3m	4
3.56381	1.0	1.0	1.0	3.08635	2.0	0.0	0.0	1.861139	3.0	1.0	1.0	2.182379	2.0	2.0	0.0	0.803617	7.0	3.0	1.0	0.824862	6.0	4.0	2.0	Fm3m	4
3.567794	1.0	1.0	1.0	3.0898	2.0	0.0	0.0	1.863219	3.0	1.0	1.0	2.184818	2.0	2.0	0.0	0.804515	7.0	3.0	1.0	0.825784	6.0	4.0	2.0	Fm3m	4
3.572008	1.0	1.0	1.0	3.09345	2.0	0.0	0.0	1.865421	3.0	1.0	1.0	2.1874	2.0	2.0	0.0	0.805466	7.0	3.0	1.0	0.826759	6.0	4.0	2.0	Fm3m	4
3.576396	1.0	1.0	1.0	3.09725	2.0	0.0	0.0	1.867712	3.0	1.0	1.0	2.190086	2.0	2.0	0.0	0.806455	7.0	3.0	1.0	0.827775	6.0	4.0	2.0	Fm3m	4
3.5809	1.0	1.0	1.0	3.10115	2.0	0.0	0.0	1.870064	3.0	1.0	1.0	2.192844	2.0	2.0	0.0	0.807471	7.0	3.0	1.0	0.828817	6.0	4.0	2.0	Fm3m	4
3.167459	1.0	1.0	1.0	2.7431	2.0	0.0	0.0	1.654151	3.0	1.0	1.0	1.939665	2.0	2.0	0.0	0.927337	5.0	3.0	1.0	1.258621	3.0	3.0	1.0	Fm3m	4
3.167459	1.0	1.0	1.0	2.7431	2.0	0.0	0.0	1.654151	3.0	1.0	1.0	1.939665	2.0	2.0	0.0	0.927337	5.0	3.0	1.0	1.258621	3.0	3.0	1.0	Fm3m	4
2.766329	1.0	0.0	1.0	2.8653	0.0	0.0	2.0	3.158741	1.0	0.0	0.0	1.538506	1.0	1.0	2.0	1.634559	1.0	0.0	3.0	1.8237	1.0	1.0	0.0	P6_3mmc	0
2.766329	1.0	0.0	1.0	2.8653	0.0	0.0	2.0	3.158741	1.0	0.0	0.0	1.538506	1.0	1.0	2.0	1.634559	1.0	0.0	3.0	1.8237	1.0	1.0	0.0	P6_3mmc	0
3.365952	1.0	1.0	1.0	0.779067	6.0	4.0	2.0	2.915	2.0	0.0	0.0	1.757811	3.0	1.0	1.0	2.061216	2.0	2.0	0.0	1.337494	3.0	3.0	1.0	Fm3m	4
2.511318	3.0	1.0	1.0	2.944781	2.0	2.0	0.0	1.472391	4.0	4.0	0.0	1.602936	5.0	1.0	1.0	0.805204	9.0	5.0	1.0	0.850085	8.0	4.0	4.0	Fd3m	3
2.512494	3.0	1.0	1.0	2.94616	2.0	2.0	0.0	1.47308	4.0	4.0	0.0	1.603687	5.0	1.0	1.0	0.805582	9.0	5.0	1.0	0.850483	8.0	4.0	4.0	Fd3m	3
2.514333	3.0	1.0	1.0	2.948317	2.0	2.0	0.0	1.474159	4.0	4.0	0.0	1.604861	5.0	1.0	1.0	0.806171	9.0	5.0	1.0	0.851106	8.0	4.0	4.0	Fd3m	3
2.516293	3.0	1.0	1.0	2.950615	2.0	2.0	0.0	1.475308	4.0	4.0	0.0	1.606111	5.0	1.0	1.0	0.8068	9.0	5.0	1.0	0.851769	8.0	4.0	4.0	Fd3m	3
2.518193	3.0	1.0	1.0	2.952843	2.0	2.0	0.0	1.476421	4.0	4.0	0.0	1.607324	5.0	1.0	1.0	0.852412	8.0	4.0	4.0	2.087975	4.0	0.0	0.0	Fd3m	3
2.520273	3.0	1.0	1.0	2.955282	2.0	2.0	0.0	1.477641	4.0	4.0	0.0	1.608652	5.0	1.0	1.0	2.0897	4.0	0.0	0.0	0.853116	8.0	4.0	4.0	Fd3m	3
2.522263	3.0	1.0	1.0	2.957616	2.0	2.0	0.0	1.478808	4.0	4.0	0.0	1.609922	5.0	1.0	1.0	2.09135	4.0	0.0	0.0	0.808714	9.0	5.0	1.0	Fd3m	3
2.524132	3.0	1.0	1.0	2.959808	2.0	2.0	0.0	1.479904	4.0	4.0	0.0	1.611115	5.0	1.0	1.0	2.0929	4.0	0.0	0.0	0.854423	8.0	4.0	4.0	Fd3m	3
2.525972	3.0	1.0	1.0	2.961964	2.0	2.0	0.0	1.480982	4.0	4.0	0.0	1.612289	5.0	1.0	1.0	2.094425	4.0	0.0	0.0	0.809903	9.0	5.0	1.0	Fd3m	3
2.52769	3.0	1.0	1.0	2.963979	2.0	2.0	0.0	1.48199	4.0	4.0	0.0	1.613386	5.0	1.0	1.0	2.09585	4.0	0.0	0.0	0.810454	9.0	5.0	1.0	Fd3m	3
2.529077	3.0	1.0	1.0	2.965606	2.0	2.0	0.0	1.482803	4.0	4.0	0.0	1.614271	5.0	1.0	1.0	2.097	4.0	0.0	0.0	0.856097	8.0	4.0	4.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.510715	3.0	1.0	1.0	1.472037	4.0	4.0	0.0	2.944074	2.0	2.0	0.0	1.602551	5.0	1.0	1.0	0.849881	8.0	4.0	4.0	0.805011	9.0	5.0	1.0	Fd3m	3
2.508876	3.0	1.0	1.0	1.470959	4.0	4.0	0.0	2.941918	2.0	2.0	0.0	1.601377	5.0	1.0	1.0	0.804421	9.0	5.0	1.0	0.849259	8.0	4.0	4.0	Fd3m	3
2.496514	3.0	1.0	1.0	1.463711	4.0	4.0	0.0	2.927422	2.0	2.0	0.0	0.845074	8.0	4.0	4.0	1.593487	5.0	1.0	1.0	0.800458	9.0	5.0	1.0	Fd3m	3
8.473333	0.0	0.0	3.0	0.770303	0.0	0.0	33.0	4.236667	0.0	0.0	6.0	2.037106	0.0	1.0	8.0	2.352972	0.0	1.0	5.0	2.598311	0.0	1.0	2.0	R3m	7
7.0832	0.0	2.0	0.0	3.5416	0.0	4.0	0.0	3.451765	2.0	0.0	2.0	3.446491	2.0	0.0	-4.0	3.102933	2.0	2.0	2.0	3.0991	2.0	2.0	-4.0	C2m	1
0.771026	2.0	1.0	3.0	2.091385	1.0	0.0	1.0	2.47335	0.0	0.0	2.0	2.307784	1.0	0.0	0.0	1.341632	1.0	0.0	3.0	1.173022	1.0	1.0	2.0	P6_3mmc	0
2.087156	1.0	0.0	1.0	2.4684	0.0	0.0	2.0	2.303108	1.0	0.0	0.0	1.338936	1.0	0.0	3.0	0.857268	2.0	1.0	1.0	1.170651	1.0	1.0	2.0	P6_3mmc	0
2.096193	1.0	0.0	1.0	0.770763	3.0	0.0	0.0	0.772859	2.0	1.0	3.0	2.483	0.0	0.0	2.0	2.312288	1.0	0.0	0.0	1.345981	1.0	0.0	3.0	P6_3mmc	0
0.770897	-2.0	-2.0	2.0	2.458922	1.0	0.0	1.0	2.5735	0.0	0.0	2.0	2.798994	1.0	0.0	0.0	1.368555	1.0	1.0	2.0	1.462744	1.0	0.0	3.0	P6_3mmc	0
0.771787	3.0	3.0	2.0	2.559726	1.0	1.0	0.0	1.477859	2.0	1.0	1.0	0.967486	3.0	2.0	1.0	0.809457	4.0	2.0	0.0	1.81	2.0	0.0	0.0	Im3m	8
